way|61734055|16.7|110000|DB Energie
way|61734056|16.7|110000|DB Energie
way|61734057|16.7|110000|DB Energie
way|61910373|16.7|110000;15000|DB Energie
way|61910374|16.7|110000|DB Energie
way|61910377|0|150000|Avacon Netz GmbH
way|62306706|16.7|110000|DB Energie GmbH
way|69844546|16.7|110000|DB Energie GmbH
way|71372460|16.7|110000|DB Energie GmbH
way|71372463|16.7|110000|DB Energie GmbH
way|71372464|16.7|110000|DB Energie GmbH
way|71372468|16.7|110000|DB Energie GmbH
way|71372471|16.7|110000|DB Energie GmbH
way|71856928|16.7|110000|DB Energie GmbH
way|79092545|0|450000|
way|85170297|16.7|110000|DB Energie
way|85202892|16.7|110000|DB Energie GmbH
way|87322403|16.7|110000|DB Energie
way|87322404|16.7|110000|DB Energie
way|87322407|16.7|110000|DB Energie
way|87322408|16.7|110000|DB Energie
way|87493551|16.7|110000|DB Energie GmbH
way|87600931|16.7|110000|DB Energie
way|87752735|16.7|110000|DB Energie GmbH
way|87840914|16.7|110000|DB Energie GmbH
way|87840929|16.7|110000|DB Energie
way|87852798|16.7|110000|DB Energie
way|87893375|16.7|110000|DB Energie
way|88143778|16.7|110000|DB Energie
way|89063904|16.7|110000|DB Energie GmbH
way|89063906|16.7|110000|DB Energie GmbH
way|89063909|16.7|110000|DB Energie GmbH
way|89063912|16.7|110000|DB Energie GmbH
way|89287156|16.7|110000|DB Energie
way|89766685|16.7|110000|DB Energie GmbH
way|89766692|16.7|110000|DB Energie
way|89766695|16.7|110000|DB Energie
way|89766703|16.7|110000|DB Energie GmbH
way|89766706|16.7|110000|DB Energie GmbH
way|89766710|16.7|110000|DB Energie
way|89766714|16.7|110000|DB Energie
way|89766717|16.7|110000|DB Energie GmbH
way|89766718|16.7|110000|DB Energie GmbH
way|89766723|16.7|110000|DB Energie GmbH
way|89766726|16.7|110000|DB Energie GmbH
